Iteracion,Fecha,Namespace,Pod,Nodo
230,2026-01-16 02:28:18,default,teastore-db-84f96b9dd8-l544h,leo02
230,2026-01-16 02:28:18,default,teastore-image-79674648d-vqj9p,luish-aspire-a315-55g
230,2026-01-16 02:28:18,default,teastore-persistence-784748b4b9-spr7g,luish-aspire-a315-55g
230,2026-01-16 02:28:18,default,teastore-recommender-74559c88-zzn89,luish-nitro-an515-57
230,2026-01-16 02:28:18,default,teastore-registry-676858f7cd-s4rjs,scorpius03
230,2026-01-16 02:28:18,default,teastore-webui-558b54cc77-nhdhm,scorpius03
231,2026-01-16 02:28:47,default,teastore-auth-84d7ccddd9-lt7nt,luish-nitro-an515-57
231,2026-01-16 02:28:47,default,teastore-db-84f96b9dd8-kf6dh,leo02
231,2026-01-16 02:28:47,default,teastore-image-79674648d-jp7hf,luish-nitro-an515-57
231,2026-01-16 02:28:47,default,teastore-persistence-784748b4b9-spr7g,luish-aspire-a315-55g
231,2026-01-16 02:28:47,default,teastore-recommender-74559c88-v66k6,luish-aspire-a315-55g
231,2026-01-16 02:28:47,default,teastore-registry-676858f7cd-t8hcq,leo02
231,2026-01-16 02:28:47,default,teastore-webui-558b54cc77-gh8c5,luish-aspire-a315-55g
232,2026-01-16 02:29:15,default,teastore-auth-84d7ccddd9-rt9xg,luish-aspire-a315-55g
232,2026-01-16 02:29:15,default,teastore-db-84f96b9dd8-nz5wn,luish-aspire-a315-55g
232,2026-01-16 02:29:15,default,teastore-image-79674648d-nqwqj,luish-nitro-an515-57
232,2026-01-16 02:29:15,default,teastore-persistence-784748b4b9-smvn5,scorpius03
232,2026-01-16 02:29:15,default,teastore-recommender-74559c88-pf28g,leo02
232,2026-01-16 02:29:15,default,teastore-registry-676858f7cd-t8hcq,leo02
232,2026-01-16 02:29:15,default,teastore-webui-558b54cc77-gh8c5,luish-aspire-a315-55g
233,2026-01-16 02:29:44,default,teastore-auth-84d7ccddd9-xw7g7,leo02
233,2026-01-16 02:29:44,default,teastore-db-84f96b9dd8-q2c4l,leo02
233,2026-01-16 02:29:44,default,teastore-image-79674648d-zcxbr,luish-nitro-an515-57
233,2026-01-16 02:29:44,default,teastore-persistence-784748b4b9-sfch9,scorpius03
233,2026-01-16 02:29:44,default,teastore-recommender-74559c88-p4lf6,luish-aspire-a315-55g
233,2026-01-16 02:29:44,default,teastore-registry-676858f7cd-gc5dk,leo02
233,2026-01-16 02:29:44,default,teastore-webui-558b54cc77-xq4gb,scorpius03
234,2026-01-16 02:30:12,default,teastore-auth-84d7ccddd9-xw7g7,leo02
234,2026-01-16 02:30:12,default,teastore-db-84f96b9dd8-q2c4l,leo02
234,2026-01-16 02:30:12,default,teastore-image-79674648d-zcxbr,luish-nitro-an515-57
234,2026-01-16 02:30:12,default,teastore-persistence-784748b4b9-8qj8p,luish-aspire-a315-55g
234,2026-01-16 02:30:12,default,teastore-recommender-74559c88-p4lf6,luish-aspire-a315-55g
234,2026-01-16 02:30:12,default,teastore-registry-676858f7cd-gc5dk,leo02
234,2026-01-16 02:30:12,default,teastore-webui-558b54cc77-xq4gb,scorpius03
235,2026-01-16 02:30:41,default,teastore-auth-84d7ccddd9-lhn4c,scorpius03
235,2026-01-16 02:30:41,default,teastore-db-84f96b9dd8-p5965,leo02
235,2026-01-16 02:30:41,default,teastore-image-79674648d-w5z5f,scorpius03
235,2026-01-16 02:30:41,default,teastore-persistence-784748b4b9-xps6g,luish-nitro-an515-57
235,2026-01-16 02:30:41,default,teastore-recommender-74559c88-ms6vj,leo02
235,2026-01-16 02:30:41,default,teastore-registry-676858f7cd-gbbwd,scorpius03
235,2026-01-16 02:30:41,default,teastore-webui-558b54cc77-7mxwp,luish-aspire-a315-55g
236,2026-01-16 02:31:10,default,teastore-auth-84d7ccddd9-z7r8g,leo02
236,2026-01-16 02:31:10,default,teastore-db-84f96b9dd8-p5965,leo02
236,2026-01-16 02:31:10,default,teastore-image-79674648d-hk7f7,luish-aspire-a315-55g
236,2026-01-16 02:31:10,default,teastore-persistence-784748b4b9-xps6g,luish-nitro-an515-57
236,2026-01-16 02:31:10,default,teastore-recommender-74559c88-ms6vj,leo02
236,2026-01-16 02:31:10,default,teastore-registry-676858f7cd-gslmq,luish-aspire-a315-55g
236,2026-01-16 02:31:10,default,teastore-webui-558b54cc77-jknbl,luish-nitro-an515-57
237,2026-01-16 02:31:38,default,teastore-auth-84d7ccddd9-z7r8g,leo02
237,2026-01-16 02:31:38,default,teastore-db-84f96b9dd8-b7t9b,scorpius03
237,2026-01-16 02:31:38,default,teastore-image-79674648d-scqrg,leo02
237,2026-01-16 02:31:38,default,teastore-persistence-784748b4b9-db7kr,luish-aspire-a315-55g
237,2026-01-16 02:31:38,default,teastore-recommender-74559c88-kvz9j,scorpius03
237,2026-01-16 02:31:38,default,teastore-registry-676858f7cd-gslmq,luish-aspire-a315-55g
237,2026-01-16 02:31:38,default,teastore-webui-558b54cc77-jknbl,luish-nitro-an515-57
238,2026-01-16 02:32:07,default,teastore-auth-84d7ccddd9-v7t6m,luish-aspire-a315-55g
238,2026-01-16 02:32:07,default,teastore-db-84f96b9dd8-nfdpm,scorpius03
238,2026-01-16 02:32:07,default,teastore-image-79674648d-scqrg,leo02
238,2026-01-16 02:32:07,default,teastore-persistence-784748b4b9-p7vfj,leo02
238,2026-01-16 02:32:07,default,teastore-recommender-74559c88-zfchx,scorpius03
238,2026-01-16 02:32:07,default,teastore-registry-676858f7cd-mb5bt,luish-aspire-a315-55g
238,2026-01-16 02:32:07,default,teastore-webui-558b54cc77-jknbl,luish-nitro-an515-57
239,2026-01-16 02:32:35,default,teastore-auth-84d7ccddd9-v7t6m,luish-aspire-a315-55g
239,2026-01-16 02:32:35,default,teastore-db-84f96b9dd8-85z6b,leo02
239,2026-01-16 02:32:35,default,teastore-image-79674648d-pbjmz,luish-nitro-an515-57
239,2026-01-16 02:32:35,default,teastore-persistence-784748b4b9-p7vfj,leo02
239,2026-01-16 02:32:35,default,teastore-recommender-74559c88-zfchx,scorpius03
239,2026-01-16 02:32:35,default,teastore-registry-676858f7cd-r55lq,scorpius03
239,2026-01-16 02:32:35,default,teastore-webui-558b54cc77-78nsx,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-auth-84d7ccddd9-jfbvg,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-db-84f96b9dd8-mcw88,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-image-79674648d-6lq5c,leo02
240,2026-01-16 02:32:59,default,teastore-persistence-784748b4b9-ll4r8,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-recommender-74559c88-x2j6s,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-registry-676858f7cd-xjksk,luish-aspire-a315-55g
240,2026-01-16 02:32:59,default,teastore-webui-558b54cc77-xgctd,luish-nitro-an515-57
241,2026-01-16 02:33:18,default,teastore-auth-84d7ccddd9-jfbvg,luish-aspire-a315-55g
241,2026-01-16 02:33:18,default,teastore-db-84f96b9dd8-pqx8j,leo02
241,2026-01-16 02:33:18,default,teastore-image-79674648d-cjcqt,luish-nitro-an515-57
241,2026-01-16 02:33:18,default,teastore-persistence-784748b4b9-ll4r8,luish-aspire-a315-55g
241,2026-01-16 02:33:18,default,teastore-recommender-74559c88-x2j6s,luish-aspire-a315-55g
241,2026-01-16 02:33:18,default,teastore-registry-676858f7cd-xjksk,luish-aspire-a315-55g
241,2026-01-16 02:33:18,default,teastore-webui-558b54cc77-xgctd,luish-nitro-an515-57
242,2026-01-16 02:33:36,default,teastore-auth-84d7ccddd9-rkw5s,luish-aspire-a315-55g
242,2026-01-16 02:33:36,default,teastore-db-84f96b9dd8-vkwpp,scorpius03
242,2026-01-16 02:33:36,default,teastore-image-79674648d-lm4ww,scorpius03
242,2026-01-16 02:33:36,default,teastore-persistence-784748b4b9-hwpp6,luish-aspire-a315-55g
242,2026-01-16 02:33:36,default,teastore-recommender-74559c88-jn4c9,luish-aspire-a315-55g
242,2026-01-16 02:33:36,default,teastore-registry-676858f7cd-xjksk,luish-aspire-a315-55g
242,2026-01-16 02:33:36,default,teastore-webui-558b54cc77-xgctd,luish-nitro-an515-57
243,2026-01-16 02:33:45,default,teastore-auth-84d7ccddd9-rkw5s,luish-aspire-a315-55g
243,2026-01-16 02:33:45,default,teastore-db-84f96b9dd8-vkwpp,scorpius03
243,2026-01-16 02:33:45,default,teastore-image-79674648d-z9lmt,luish-aspire-a315-55g
243,2026-01-16 02:33:45,default,teastore-persistence-784748b4b9-hwpp6,luish-aspire-a315-55g
243,2026-01-16 02:33:45,default,teastore-recommender-74559c88-slwbm,leo02
243,2026-01-16 02:33:45,default,teastore-registry-676858f7cd-xjksk,luish-aspire-a315-55g
243,2026-01-16 02:33:45,default,teastore-webui-558b54cc77-xgctd,luish-nitro-an515-57
244,2026-01-16 02:33:54,default,teastore-auth-84d7ccddd9-zwkj9,luish-aspire-a315-55g
244,2026-01-16 02:33:54,default,teastore-db-84f96b9dd8-vkwpp,scorpius03
244,2026-01-16 02:33:54,default,teastore-image-79674648d-z9lmt,luish-aspire-a315-55g
244,2026-01-16 02:33:54,default,teastore-persistence-784748b4b9-kzkhj,leo02
244,2026-01-16 02:33:54,default,teastore-recommender-74559c88-z5mq2,scorpius03
244,2026-01-16 02:33:54,default,teastore-registry-676858f7cd-w22tl,luish-nitro-an515-57
244,2026-01-16 02:33:54,default,teastore-webui-558b54cc77-kkljl,luish-nitro-an515-57
245,2026-01-16 02:34:07,default,teastore-auth-84d7ccddd9-zwkj9,luish-aspire-a315-55g
245,2026-01-16 02:34:07,default,teastore-db-84f96b9dd8-vkwpp,scorpius03
245,2026-01-16 02:34:07,default,teastore-image-79674648d-z9lmt,luish-aspire-a315-55g
245,2026-01-16 02:34:07,default,teastore-persistence-784748b4b9-kzkhj,leo02
245,2026-01-16 02:34:07,default,teastore-recommender-74559c88-z5mq2,scorpius03
245,2026-01-16 02:34:07,default,teastore-registry-676858f7cd-w22tl,luish-nitro-an515-57
245,2026-01-16 02:34:07,default,teastore-webui-558b54cc77-kkljl,luish-nitro-an515-57
246,2026-01-16 02:34:16,default,teastore-auth-84d7ccddd9-zwkj9,luish-aspire-a315-55g
246,2026-01-16 02:34:16,default,teastore-db-84f96b9dd8-rscfq,luish-nitro-an515-57
246,2026-01-16 02:34:16,default,teastore-image-79674648d-z9lmt,luish-aspire-a315-55g
246,2026-01-16 02:34:16,default,teastore-persistence-784748b4b9-rq255,leo02
246,2026-01-16 02:34:16,default,teastore-recommender-74559c88-z5mq2,scorpius03
246,2026-01-16 02:34:16,default,teastore-registry-676858f7cd-w22tl,luish-nitro-an515-57
246,2026-01-16 02:34:16,default,teastore-webui-558b54cc77-kkljl,luish-nitro-an515-57
247,2026-01-16 02:34:24,default,teastore-auth-84d7ccddd9-zwkj9,luish-aspire-a315-55g
247,2026-01-16 02:34:24,default,teastore-db-84f96b9dd8-vtssj,luish-nitro-an515-57
247,2026-01-16 02:34:24,default,teastore-image-79674648d-wg6tj,luish-nitro-an515-57
247,2026-01-16 02:34:24,default,teastore-persistence-784748b4b9-rq255,leo02
247,2026-01-16 02:34:24,default,teastore-recommender-74559c88-z5mq2,scorpius03
247,2026-01-16 02:34:24,default,teastore-registry-676858f7cd-w22tl,luish-nitro-an515-57
247,2026-01-16 02:34:24,default,teastore-webui-558b54cc77-kkljl,luish-nitro-an515-57
248,2026-01-16 02:34:33,default,teastore-auth-84d7ccddd9-zwkj9,luish-aspire-a315-55g
248,2026-01-16 02:34:33,default,teastore-db-84f96b9dd8-wvg6s,luish-nitro-an515-57
248,2026-01-16 02:34:33,default,teastore-image-79674648d-w7xnk,luish-aspire-a315-55g
248,2026-01-16 02:34:33,default,teastore-persistence-784748b4b9-rq255,leo02
248,2026-01-16 02:34:33,default,teastore-recommender-74559c88-nwwhn,luish-aspire-a315-55g
248,2026-01-16 02:34:33,default,teastore-registry-676858f7cd-sxcbd,luish-aspire-a315-55g
248,2026-01-16 02:34:33,default,teastore-webui-558b54cc77-sc9m2,luish-aspire-a315-55g
249,2026-01-16 02:34:47,default,teastore-auth-84d7ccddd9-q2w89,scorpius03
249,2026-01-16 02:34:47,default,teastore-db-84f96b9dd8-wvg6s,luish-nitro-an515-57
249,2026-01-16 02:34:47,default,teastore-image-79674648d-w7xnk,luish-aspire-a315-55g
249,2026-01-16 02:34:47,default,teastore-persistence-784748b4b9-rq255,leo02
249,2026-01-16 02:34:47,default,teastore-recommender-74559c88-nwwhn,luish-aspire-a315-55g
249,2026-01-16 02:34:47,default,teastore-registry-676858f7cd-n7lxx,scorpius03
249,2026-01-16 02:34:47,default,teastore-webui-558b54cc77-swk6n,scorpius03
250,2026-01-16 02:34:56,default,teastore-auth-84d7ccddd9-mbflp,luish-nitro-an515-57
250,2026-01-16 02:34:56,default,teastore-db-84f96b9dd8-wvg6s,luish-nitro-an515-57
250,2026-01-16 02:34:56,default,teastore-image-79674648d-w7xnk,luish-aspire-a315-55g
250,2026-01-16 02:34:56,default,teastore-persistence-784748b4b9-lsxfc,leo02
250,2026-01-16 02:34:56,default,teastore-recommender-74559c88-kzkxb,luish-aspire-a315-55g
250,2026-01-16 02:34:56,default,teastore-registry-676858f7cd-wc5pw,leo02
250,2026-01-16 02:34:56,default,teastore-webui-558b54cc77-swk6n,scorpius03
251,2026-01-16 02:35:05,default,teastore-auth-84d7ccddd9-n8pf6,leo02
251,2026-01-16 02:35:05,default,teastore-db-84f96b9dd8-wvg6s,luish-nitro-an515-57
251,2026-01-16 02:35:05,default,teastore-image-79674648d-w7xnk,luish-aspire-a315-55g
251,2026-01-16 02:35:05,default,teastore-persistence-784748b4b9-lsxfc,leo02
251,2026-01-16 02:35:05,default,teastore-recommender-74559c88-kzkxb,luish-aspire-a315-55g
251,2026-01-16 02:35:05,default,teastore-registry-676858f7cd-xvnss,luish-aspire-a315-55g
251,2026-01-16 02:35:05,default,teastore-webui-558b54cc77-swk6n,scorpius03
252,2026-01-16 02:35:14,default,teastore-auth-84d7ccddd9-n8pf6,leo02
252,2026-01-16 02:35:14,default,teastore-db-84f96b9dd8-prw54,luish-aspire-a315-55g
252,2026-01-16 02:35:14,default,teastore-image-79674648d-w7xnk,luish-aspire-a315-55g
252,2026-01-16 02:35:14,default,teastore-persistence-784748b4b9-lsxfc,leo02
252,2026-01-16 02:35:14,default,teastore-recommender-74559c88-kzkxb,luish-aspire-a315-55g
252,2026-01-16 02:35:14,default,teastore-registry-676858f7cd-zhd72,luish-nitro-an515-57
252,2026-01-16 02:35:14,default,teastore-webui-558b54cc77-z87mt,luish-nitro-an515-57
253,2026-01-16 02:35:23,default,teastore-auth-84d7ccddd9-n8pf6,leo02
253,2026-01-16 02:35:23,default,teastore-db-84f96b9dd8-zn4z5,luish-nitro-an515-57
253,2026-01-16 02:35:23,default,teastore-image-79674648d-vgf4k,luish-aspire-a315-55g
253,2026-01-16 02:35:23,default,teastore-persistence-784748b4b9-hccz5,scorpius03
253,2026-01-16 02:35:23,default,teastore-recommender-74559c88-vccbf,leo02
253,2026-01-16 02:35:23,default,teastore-registry-676858f7cd-zhd72,luish-nitro-an515-57
253,2026-01-16 02:35:23,default,teastore-webui-558b54cc77-z87mt,luish-nitro-an515-57
254,2026-01-16 02:35:31,default,teastore-auth-84d7ccddd9-n8pf6,leo02
254,2026-01-16 02:35:31,default,teastore-db-84f96b9dd8-zn4z5,luish-nitro-an515-57
254,2026-01-16 02:35:31,default,teastore-image-79674648d-vgf4k,luish-aspire-a315-55g
254,2026-01-16 02:35:31,default,teastore-persistence-784748b4b9-hccz5,scorpius03
254,2026-01-16 02:35:31,default,teastore-recommender-74559c88-vccbf,leo02
254,2026-01-16 02:35:31,default,teastore-registry-676858f7cd-zhd72,luish-nitro-an515-57
254,2026-01-16 02:35:31,default,teastore-webui-558b54cc77-z87mt,luish-nitro-an515-57
255,2026-01-16 02:35:40,default,teastore-auth-84d7ccddd9-hh7q6,luish-aspire-a315-55g
255,2026-01-16 02:35:40,default,teastore-db-84f96b9dd8-zn4z5,luish-nitro-an515-57
255,2026-01-16 02:35:40,default,teastore-image-79674648d-mcqqv,luish-aspire-a315-55g
255,2026-01-16 02:35:40,default,teastore-persistence-784748b4b9-hccz5,scorpius03
255,2026-01-16 02:35:40,default,teastore-recommender-74559c88-wlml2,luish-nitro-an515-57
255,2026-01-16 02:35:40,default,teastore-registry-676858f7cd-zhd72,luish-nitro-an515-57
255,2026-01-16 02:35:40,default,teastore-webui-558b54cc77-z87mt,luish-nitro-an515-57
256,2026-01-16 02:35:49,default,teastore-auth-84d7ccddd9-wdt98,leo02
256,2026-01-16 02:35:49,default,teastore-db-84f96b9dd8-zn4z5,luish-nitro-an515-57
256,2026-01-16 02:35:49,default,teastore-image-79674648d-mcqqv,luish-aspire-a315-55g
256,2026-01-16 02:35:49,default,teastore-persistence-784748b4b9-bscmm,scorpius03
256,2026-01-16 02:35:49,default,teastore-recommender-74559c88-wlml2,luish-nitro-an515-57
256,2026-01-16 02:35:49,default,teastore-registry-676858f7cd-lkrpc,luish-nitro-an515-57
256,2026-01-16 02:35:49,default,teastore-webui-558b54cc77-p9tg4,luish-nitro-an515-57
257,2026-01-16 02:35:58,default,teastore-auth-84d7ccddd9-wdt98,leo02
257,2026-01-16 02:35:58,default,teastore-db-84f96b9dd8-j2qdn,scorpius03
257,2026-01-16 02:35:58,default,teastore-image-79674648d-xf6rn,leo02
257,2026-01-16 02:35:58,default,teastore-persistence-784748b4b9-bscmm,scorpius03
257,2026-01-16 02:35:58,default,teastore-recommender-74559c88-wlml2,luish-nitro-an515-57
257,2026-01-16 02:35:58,default,teastore-registry-676858f7cd-clf6t,scorpius03
257,2026-01-16 02:35:58,default,teastore-webui-558b54cc77-p9tg4,luish-nitro-an515-57
258,2026-01-16 02:36:06,default,teastore-auth-84d7ccddd9-wdt98,leo02
258,2026-01-16 02:36:06,default,teastore-db-84f96b9dd8-j2qdn,scorpius03
258,2026-01-16 02:36:06,default,teastore-image-79674648d-xf6rn,leo02
258,2026-01-16 02:36:06,default,teastore-persistence-784748b4b9-fs9xz,scorpius03
258,2026-01-16 02:36:06,default,teastore-recommender-74559c88-wlml2,luish-nitro-an515-57
258,2026-01-16 02:36:06,default,teastore-registry-676858f7cd-752vh,luish-aspire-a315-55g
258,2026-01-16 02:36:06,default,teastore-webui-558b54cc77-qmxr2,luish-nitro-an515-57
259,2026-01-16 02:36:15,default,teastore-auth-84d7ccddd9-wdt98,leo02
259,2026-01-16 02:36:15,default,teastore-db-84f96b9dd8-m9rqm,leo02
259,2026-01-16 02:36:15,default,teastore-image-79674648d-xf6rn,leo02
259,2026-01-16 02:36:15,default,teastore-persistence-784748b4b9-z5jmp,scorpius03
259,2026-01-16 02:36:15,default,teastore-recommender-74559c88-pnj5j,luish-nitro-an515-57
259,2026-01-16 02:36:15,default,teastore-registry-676858f7cd-qlpxq,scorpius03
259,2026-01-16 02:36:15,default,teastore-webui-558b54cc77-qmxr2,luish-nitro-an515-57
260,2026-01-16 02:36:23,default,teastore-auth-84d7ccddd9-t2zc5,leo02
260,2026-01-16 02:36:23,default,teastore-db-84f96b9dd8-m9rqm,leo02
260,2026-01-16 02:36:23,default,teastore-image-79674648d-xf6rn,leo02
260,2026-01-16 02:36:23,default,teastore-persistence-784748b4b9-z5jmp,scorpius03
260,2026-01-16 02:36:23,default,teastore-recommender-74559c88-pnj5j,luish-nitro-an515-57
260,2026-01-16 02:36:23,default,teastore-registry-676858f7cd-v4nbj,scorpius03
260,2026-01-16 02:36:23,default,teastore-webui-558b54cc77-qmxr2,luish-nitro-an515-57
261,2026-01-16 02:36:37,default,teastore-auth-84d7ccddd9-t2zc5,leo02
261,2026-01-16 02:36:37,default,teastore-db-84f96b9dd8-m9rqm,leo02
261,2026-01-16 02:36:37,default,teastore-image-79674648d-whhb7,luish-aspire-a315-55g
261,2026-01-16 02:36:37,default,teastore-persistence-784748b4b9-z5jmp,scorpius03
261,2026-01-16 02:36:37,default,teastore-recommender-74559c88-pnj5j,luish-nitro-an515-57
261,2026-01-16 02:36:37,default,teastore-registry-676858f7cd-v4nbj,scorpius03
261,2026-01-16 02:36:37,default,teastore-webui-558b54cc77-xd87w,luish-nitro-an515-57
262,2026-01-16 02:36:46,default,teastore-auth-84d7ccddd9-lw956,luish-nitro-an515-57
262,2026-01-16 02:36:46,default,teastore-db-84f96b9dd8-m9rqm,leo02
262,2026-01-16 02:36:46,default,teastore-image-79674648d-whhb7,luish-aspire-a315-55g
262,2026-01-16 02:36:46,default,teastore-persistence-784748b4b9-z5jmp,scorpius03
262,2026-01-16 02:36:46,default,teastore-recommender-74559c88-p7ntj,leo02
262,2026-01-16 02:36:46,default,teastore-registry-676858f7cd-v4nbj,scorpius03
262,2026-01-16 02:36:46,default,teastore-webui-558b54cc77-xd87w,luish-nitro-an515-57
263,2026-01-16 02:36:54,default,teastore-auth-84d7ccddd9-nsdqc,luish-aspire-a315-55g
263,2026-01-16 02:36:54,default,teastore-db-84f96b9dd8-hknnn,luish-aspire-a315-55g
263,2026-01-16 02:36:54,default,teastore-image-79674648d-whhb7,luish-aspire-a315-55g
263,2026-01-16 02:36:54,default,teastore-persistence-784748b4b9-hg7pg,luish-aspire-a315-55g
263,2026-01-16 02:36:54,default,teastore-recommender-74559c88-p7ntj,leo02
263,2026-01-16 02:36:54,default,teastore-registry-676858f7cd-v4nbj,scorpius03
263,2026-01-16 02:36:54,default,teastore-webui-558b54cc77-xd87w,luish-nitro-an515-57
264,2026-01-16 02:37:03,default,teastore-auth-84d7ccddd9-rjcsg,scorpius03
264,2026-01-16 02:37:03,default,teastore-db-84f96b9dd8-hknnn,luish-aspire-a315-55g
264,2026-01-16 02:37:03,default,teastore-image-79674648d-whhb7,luish-aspire-a315-55g
264,2026-01-16 02:37:03,default,teastore-persistence-784748b4b9-v5gnd,luish-nitro-an515-57
264,2026-01-16 02:37:03,default,teastore-recommender-74559c88-lttx8,luish-aspire-a315-55g
264,2026-01-16 02:37:03,default,teastore-registry-676858f7cd-nrsbf,luish-nitro-an515-57
264,2026-01-16 02:37:03,default,teastore-webui-558b54cc77-xd87w,luish-nitro-an515-57
265,2026-01-16 02:37:12,default,teastore-auth-84d7ccddd9-rrljw,luish-aspire-a315-55g
265,2026-01-16 02:37:12,default,teastore-db-84f96b9dd8-hknnn,luish-aspire-a315-55g
265,2026-01-16 02:37:12,default,teastore-image-79674648d-whhb7,luish-aspire-a315-55g
265,2026-01-16 02:37:12,default,teastore-persistence-784748b4b9-v5gnd,luish-nitro-an515-57
265,2026-01-16 02:37:12,default,teastore-recommender-74559c88-lttx8,luish-aspire-a315-55g
265,2026-01-16 02:37:12,default,teastore-registry-676858f7cd-v54sw,scorpius03
265,2026-01-16 02:37:12,default,teastore-webui-558b54cc77-xd87w,luish-nitro-an515-57
